name,latitude,longitude,type,color
MDN377,3.581045,98.679901,MEDAN,primary
MDN379,3.56816,98.71366,MEDAN,primary
MDN389,3.595661,98.697679,MEDAN,primary
MDN398,3.566163,98.688844,MEDAN,primary
MDN402,3.583049,98.675146,MEDAN,primary
MDN404,3.575555,98.688055,MEDAN,primary
MDN406,3.586944,98.673888,MEDAN,primary
MDN415,3.5914,98.655324,MEDAN,primary
MDN416,3.591111,98.676666,MEDAN,primary
MDN417,3.586666,98.692777,MEDAN,primary
MDN422,3.583888,98.675833,MEDAN,primary
MDN423,3.597722,98.681667,MEDAN,primary
MDN425,3.583763,98.676843,MEDAN,primary
MDN426,3.58475,98.673111,MEDAN,primary
MDN427,3.585704,98.676945,MEDAN,primary
MDN431,3.583838,98.674456,MEDAN,primary
MDN432,3.633256,98.668423,MEDAN,primary
MDN433,3.590833,98.666666,MEDAN,primary
MDN434,3.585645,98.692288,MEDAN,primary
MDN442,3.587361,98.696778,MEDAN,primary
MDN451,3.565555,98.692222,MEDAN,primary
MDN455,3.5925,98.663611,MEDAN,primary
MDN458,3.593461,98.675657,MEDAN,primary
MDN464,3.585218,98.677323,MEDAN,primary
MDN465,3.585,98.651111,MEDAN,primary
MDN470,3.607306,98.65917,MEDAN,primary
MDN478,3.589444,98.686111,MEDAN,primary
MDN480,3.58338889,98.68486111,MEDAN,primary
MDN482,3.592581,98.677688,MEDAN,primary
MDN484,3.583888,98.672222,MEDAN,primary
MDN487,3.584474,98.667625,MEDAN,primary
MDN488,3.596492,98.675535,MEDAN,primary
MDN489,3.58998,98.675688,MEDAN,primary
MDN491,3.583221,98.686228,MEDAN,primary
MDN499,3.572891,98.680767,MEDAN,primary
MDN501,3.570177,98.688079,MEDAN,primary
MDN503,3.562725,98.669494,MEDAN,primary
MDN504,3.604296,98.69105,MEDAN,primary
MDN505,3.60292,98.68682,MEDAN,primary
MDN507,3.59175,98.67772,MEDAN,primary
MDN508,3.577359,98.671431,MEDAN,primary
MDN509,3.583891,98.671394,MEDAN,primary
MDN511,3.588997,98.714692,MEDAN,primary
MDN513,3.607056,98.668111,MEDAN,primary
MDN514,3.590847,98.690223,MEDAN,primary
MDN516,3.637544,98.687945,MEDAN,primary
MDN517,3.548333,98.673888,MEDAN,primary
MDN520,3.591601,98.696873,MEDAN,primary
MDN524,3.594275,98.671977,MEDAN,primary
MDN525,3.582394,98.684369,MEDAN,primary
MDN526,3.605468,98.664913,MEDAN,primary
MDN532,3.561661,98.655799,MEDAN,primary
MDN535,3.621918,98.676923,MEDAN,primary
MDN539,3.61014,98.690683,MEDAN,primary
MDN540,3.584074,98.665094,MEDAN,primary
MDN549,3.596713,98.668626,MEDAN,primary
MDN556,3.577729,98.728758,MEDAN,primary
MDN560,3.613888,98.675555,MEDAN,primary
MDN563,3.588186,98.687094,MEDAN,primary
MDN565,3.57035,98.6656,MEDAN,primary
MDN566,3.585413,98.651516,MEDAN,primary
MDN575,3.610256,98.680903,MEDAN,primary
MDN587,3.572808,98.66372,MEDAN,primary
MDN593,3.59474,98.666263,MEDAN,primary
MDN594,3.569494,98.686527,MEDAN,primary
MDN596,3.618258,98.677222,MEDAN,primary
MDN598,3.55952,98.67993,MEDAN,primary
MDN600,3.577384,98.718052,MEDAN,primary
MDN602,3.614964,98.667492,MEDAN,primary
MDN603,3.549762,98.659576,MEDAN,primary
MDN606,3.586461,98.666989,MEDAN,primary
MDN607,3.564703,98.705465,MEDAN,primary
MDN608,3.619715,98.66502,MEDAN,primary
MDN611,3.570835,98.720563,MEDAN,primary
MDN612,3.581512,98.725469,MEDAN,primary
MDN614,3.627357,98.681464,MEDAN,primary
MDN615,3.586383,98.679705,MEDAN,primary
MDN617,3.579478,98.735385,MEDAN,primary
MDN621,3.582685,98.715027,MEDAN,primary
MDN623,3.589259,98.709248,MEDAN,primary
MDN625,3.573639,98.703195,MEDAN,primary
MDN629,3.584506,98.655041,MEDAN,primary
MDN635,3.604459,98.65016,MEDAN,primary
MDN641,3.582457,98.665956,MEDAN,primary
MDN652,3.623261,98.664884,MEDAN,primary
MDN653,3.611552,98.665368,MEDAN,primary
MDN654,3.626764,98.668038,MEDAN,primary
MDN655,3.574139,98.695389,MEDAN,primary
MDN665,3.594278,98.653572,MEDAN,primary
MDN666,3.604283,98.653532,MEDAN,primary
MDN677,3.58105,98.68259,MEDAN,primary
MDN684,3.559628,98.719275,MEDAN,primary
MDN686,3.570555,98.678333,MEDAN,primary
MDN687,3.598424,98.69203,MEDAN,primary
MDN689,3.568333,98.6575,MEDAN,primary
MDN696,3.590555,98.681111,MEDAN,primary
MDN700,3.588888,98.652777,MEDAN,primary
MDN704,3.576666,98.682777,MEDAN,primary
MDN730,3.545595,98.681394,MEDAN,primary
MDN741,3.585451,98.672585,MEDAN,primary
MDN746,3.597932,98.653978,MEDAN,primary
MDN747,3.618298,98.690901,MEDAN,primary
MDN757,3.5447,98.6749,MEDAN,primary
MDN758,3.547645,98.667692,MEDAN,primary
MDN774,3.558911,98.69393,MEDAN,primary
MDN781,3.544359,98.657704,MEDAN,primary
MDN790,3.555685,98.687799,MEDAN,primary
MDN791,3.58936,98.67258,MEDAN,primary
MDN792,3.576723,98.682925,MEDAN,primary
MDN794,3.581388,98.671388,MEDAN,primary
MDN797,3.586053,98.659102,MEDAN,primary
MDN808,3.621488,98.668366,MEDAN,primary
MDN811,3.586775,98.671516,MEDAN,primary
MDN818,3.566899,98.72438,MEDAN,primary
MDN840,3.565277,98.656388,MEDAN,primary
MDN841,3.575811,98.662565,MEDAN,primary
MDN843,3.592666,98.668522,MEDAN,primary
MDN855,3.57718,98.658267,MEDAN,primary
MDN859,3.585102,98.698654,MEDAN,primary
MDN861,3.594517,98.664718,MEDAN,primary
MDN864,3.58562,98.70094,MEDAN,primary
MDN868,3.547723,98.65348,MEDAN,primary
MDN882,3.587145,98.721072,MEDAN,primary
MDN886,3.574777,98.676923,MEDAN,primary
MDN891,3.593263,98.680169,MEDAN,primary
MDN900,3.581628,98.647291,MEDAN,primary
MDN901,3.568862,98.694219,MEDAN,primary
MDN908,3.55916,98.676881,MEDAN,primary
MDN909,3.602861,98.669071,MEDAN,primary
MDN914,3.611264,98.670417,MEDAN,primary
MDN915,3.578351,98.700237,MEDAN,primary
MDN917,3.566514,98.684183,MEDAN,primary
MDN921,3.56982,98.727855,MEDAN,primary
MDN922,3.598976,98.688659,MEDAN,primary
MDN927,3.570461,98.652255,MEDAN,primary
MDN928,3.590711,98.665099,MEDAN,primary
MDN931,3.593569,98.658278,MEDAN,primary
MDN932,3.598316,98.660785,MEDAN,primary
MDN934,3.603015,98.695684,MEDAN,primary
MDN937,3.604153,98.684874,MEDAN,primary
MDN943,3.551491,98.652087,MEDAN,primary
MDN947,3.61178,98.684317,MEDAN,primary
MDN949,3.566747,98.697326,MEDAN,primary
MDN950,3.583518,98.731143,MEDAN,primary
MDN954,3.568484,98.709969,MEDAN,primary
MDN958,3.571023,98.702972,MEDAN,primary
MDN968,3.56833,98.662618,MEDAN,primary
MDN969,3.625719,98.685826,MEDAN,primary
MDN972,3.628281,98.665442,MEDAN,primary
MDN974,3.606673,98.684442,MEDAN,primary
MDN977,3.597053,98.677693,MEDAN,primary
MDN979,3.56005,98.661623,MEDAN,primary
MDN983,3.562737,98.716908,MEDAN,primary
MDN984,3.624053,98.673402,MEDAN,primary
MDN993,3.552084,98.675993,MEDAN,primary
MDN994,3.568558,98.705636,MEDAN,primary
MDX017,3.588637,98.658374,MEDAN,primary
MDX021,3.547006,98.687659,MEDAN,primary
MDX022,3.579858,98.655466,MEDAN,primary
MDX027,3.589985,98.701989,MEDAN,primary
MDX031,3.590959,98.679726,MEDAN,primary
MDX033,3.557787,98.697292,MEDAN,primary
MDX036,3.553161,98.692696,MEDAN,primary
MDX038,3.578888,98.663055,MEDAN,primary
MDX040,3.610324,98.67724,MEDAN,primary
MDX043,3.59541,98.700259,MEDAN,primary
MDX044,3.616483,98.675191,MEDAN,primary
MDX046,3.605339,98.674037,MEDAN,primary
MDX049,3.582279,98.705179,MEDAN,primary
MDX055,3.636054,98.666514,MEDAN,primary
MDX060,3.556026,98.665388,MEDAN,primary
MDX066,3.603139,98.67712,MEDAN,primary
MDX067,3.572522,98.700446,MEDAN,primary
MDX069,3.558764,98.707532,MEDAN,primary
MDX070,3.6075,98.673333,MEDAN,primary
MDX071,3.598954,98.649424,MEDAN,primary
MDX073,3.562061,98.65934,MEDAN,primary
MDX074,3.60726,98.69376,MEDAN,primary
MDX075,3.601361,98.690695,MEDAN,primary
MDX076,3.595859,98.691134,MEDAN,primary
MDX078,3.5594,98.66931,MEDAN,primary
MDX079,3.59938,98.70312,MEDAN,primary
MDX082,3.601135,98.687163,MEDAN,primary
MDX084,3.558766,98.655646,MEDAN,primary
MDX087,3.563992,98.712395,MEDAN,primary
MDX091,3.571944,98.695277,MEDAN,primary
MDX096,3.58622,98.681437,MEDAN,primary
MDX098,3.571666,98.685833,MEDAN,primary
MDX108,3.616355,98.686787,MEDAN,primary
MDX110,3.563809,98.655228,MEDAN,primary
MDX119,3.583144,98.658007,MEDAN,primary
MDX135,3.554086,98.716279,MEDAN,primary
MDX137,3.58949,98.67923,MEDAN,primary
MDX142,3.567597,98.654586,MEDAN,primary
MDX148,3.579398,98.696855,MEDAN,primary
MDX152,3.610551,98.673935,MEDAN,primary
MDX157,3.575992,98.695087,MEDAN,primary
MDX167,3.585169,98.646125,MEDAN,primary
MDX172,3.585833,98.723888,MEDAN,primary
MDX178,3.554168,98.725212,MEDAN,primary
MDX182,3.570988,98.692369,MEDAN,primary
MDX184,3.569505,98.656171,MEDAN,primary
MDX187,3.563527,98.66219,MEDAN,primary
MDX190,3.625905,98.677599,MEDAN,primary
MDX193,3.596898,98.657431,MEDAN,primary
MDX194,3.573603,98.688564,MEDAN,primary
MDX196,3.622769,98.687593,MEDAN,primary
MDX199,3.597895,98.700515,MEDAN,primary
MDX200,3.550486,98.687294,MEDAN,primary
MDX202,3.583431,98.662529,MEDAN,primary
MDX204,3.557379,98.661565,MEDAN,primary
MDX214,3.582304,98.722311,MEDAN,primary
MDX219,3.601012,98.695406,MEDAN,primary
MDX221,3.58601,98.707703,MEDAN,primary
MDX224,3.577844,98.707444,MEDAN,primary
MDX226,3.581885,98.698167,MEDAN,primary
MDX228,3.579966,98.677706,MEDAN,primary
MDX230,3.58535,98.728075,MEDAN,primary
MDX231,3.588477,98.661638,MEDAN,primary
MDX232,3.588997,98.690264,MEDAN,primary
MDX233,3.58999,98.66137,MEDAN,primary
MDX241,3.601625,98.647458,MEDAN,primary
MDX252,3.549833,98.680866,MEDAN,primary
MDX278,3.557078,98.692052,MEDAN,primary
MDX282,3.561111,98.690555,MEDAN,primary
MDX293,3.559222,98.665602,MEDAN,primary
MDX294,3.576506,98.703551,MEDAN,primary
MDX295,3.581177,98.730139,MEDAN,primary
MDX300,3.54969,98.677204,MEDAN,primary
MDX302,3.561061,98.683771,MEDAN,primary
MDX308,3.578444,98.683438,MEDAN,primary
MDX313,3.631392,98.681473,MEDAN,primary
MDX317,3.617877,98.667901,MEDAN,primary
MDX319,3.59321,98.68157,MEDAN,primary
MDX320,3.6143,98.67888,MEDAN,primary
MDX330,3.595069,98.647906,MEDAN,primary
MDX339,3.586364,98.674194,MEDAN,primary
MDX381,3.58727,98.68038,MEDAN,primary
MDX590,3.590974,98.6631,MEDAN,primary
MDX591,3.593533,98.662363,MEDAN,primary
MDX600,3.571494,98.668985,MEDAN,primary
MDX608,3.559364,98.726009,MEDAN,primary
LBP678,3.530545,98.697223,MEDAN,primary
LBP829,3.497633,98.611536,MEDAN,primary
MDX234,3.536111,98.740277,MEDAN,primary
MDX605,3.501679,98.600517,MEDAN,primary
LBP093,3.519357,98.682725,MEDAN,primary
LBP307,3.58959,98.7388,MEDAN,primary
LBP385,3.492249,98.600146,MEDAN,primary
LBP516,3.618189,98.605402,MEDAN,primary
MDN013,3.587794,98.717731,MEDAN,primary
MDN651,3.590231,98.734939,MEDAN,primary
MDX037,3.589022,98.728113,MEDAN,primary
MDX083,3.523754,98.698174,MEDAN,primary
MDX259,3.684593,98.636077,MEDAN,primary
BJI011,3.629019,98.526212,MEDAN,primary
LBP335,3.517449,98.655932,MEDAN,primary
LBP690,3.581097,98.739206,MEDAN,primary
MDN017,3.628009,98.700905,MEDAN,primary
MDN019,3.604832,98.707122,MEDAN,primary
MDN072,3.626584,98.660865,MEDAN,primary
MDN133,3.61562,98.645796,MEDAN,primary
MDN229,3.603971,98.709691,MEDAN,primary
MDN281,3.608434,98.712553,MEDAN,primary
MDN286,3.544461,98.72167,MEDAN,primary
MDN362,3.628611,98.694722,MEDAN,primary
MDN375,3.622895,98.661945,MEDAN,primary
MDN536,3.638668,98.658667,MEDAN,primary
MDN543,3.541183,98.727286,MEDAN,primary
MDN597,3.600203,98.721787,MEDAN,primary
MDN610,3.617651,98.650457,MEDAN,primary
MDN646,3.629046,98.706033,MEDAN,primary
MDN858,3.619329,98.655902,MEDAN,primary
MDX026,3.630498,98.661369,MEDAN,primary
MDX090,3.664865,98.69095,MEDAN,primary
MDX095,3.603152,98.714248,MEDAN,primary
MDX188,3.605931,98.711478,MEDAN,primary
MDX255,3.67082,98.70229,MEDAN,primary
MDX279,3.512893,98.666648,MEDAN,primary
STB289,3.791858,98.575617,BINJAI,info
COA041,3.671484,98.684272,MEDAN,primary
COA048,3.669621,98.700072,MEDAN,primary
COA050,3.242107,98.536832,MEDAN,primary
COA051,3.281107,98.548072,MEDAN,primary
KBJ109,3.24031,98.53557,MEDAN,primary
LBP008,3.259655,98.546164,MEDAN,primary
LBP015,3.367098,98.588984,MEDAN,primary
LBP016,3.325277,98.58,MEDAN,primary
LBP074,3.666943,98.751675,MEDAN,primary
LBP080,3.279642,98.552946,MEDAN,primary
LBP122,3.512964,98.661416,MEDAN,primary
LBP150,3.369722,98.608611,MEDAN,primary
LBP155,3.52082,98.59761,MEDAN,primary
LBP162,3.661216,98.717772,MEDAN,primary
LBP177,3.59697,98.74914,MEDAN,primary
LBP180,3.704109,98.522283,MEDAN,primary
LBP189,3.682699,98.509685,MEDAN,primary
LBP271,3.648042,98.716639,MEDAN,primary
LBP272,3.6625,98.736111,MEDAN,primary
LBP283,3.666195,98.718387,MEDAN,primary
LBP449,3.283658,98.55575,MEDAN,primary
LBP453,3.508333,98.664166,MEDAN,primary
LBP519,3.343895,98.588752,MEDAN,primary
LBP524,3.629056,98.715048,MEDAN,primary
LBP558,3.669677,98.723025,MEDAN,primary
LBP597,3.661944,98.743611,MEDAN,primary
LBP607,3.690388,98.504755,MEDAN,primary
LBP645,3.391351,98.598455,MEDAN,primary
LBP646,3.308741,98.575646,MEDAN,primary
MDN123,3.633216,98.707303,MEDAN,primary
MDN557,3.61271,98.714812,MEDAN,primary
MDN558,3.607222,98.716666,MEDAN,primary
MDN590,3.526942,98.730694,MEDAN,primary
MDN637,3.64208,98.696016,MEDAN,primary
MDN682,3.635233,98.702699,MEDAN,primary
MDN683,3.632016,98.702133,MEDAN,primary
MDN739,3.635661,98.717099,MEDAN,primary
MDX168,3.673559,98.675612,MEDAN,primary
MDX170,3.637379,98.705196,MEDAN,primary
MDX171,3.606362,98.722536,MEDAN,primary
MDX177,3.63966,98.700131,MEDAN,primary
MDX227,3.605685,98.728916,MEDAN,primary
MDX246,3.639033,98.708733,MEDAN,primary
MDX287,3.517285,98.625002,MEDAN,primary
MDX327,3.631699,98.695461,MEDAN,primary
MDX328,3.636866,98.699847,MEDAN,primary
MDX502,3.66333,98.69846,MEDAN,primary
MDX504,3.67243,98.68879,MEDAN,primary
MDX505,3.66888,98.68768,MEDAN,primary
MDX507,3.66007,98.69408,MEDAN,primary
MDX509,3.66693,98.70848,MEDAN,primary
STB044,3.770277,98.554166,MEDAN,primary
STB055,3.7025,98.551388,MEDAN,primary
STB070,3.748508,98.525529,MEDAN,primary
STB133,3.820221,98.601178,MEDAN,primary
STB193,3.77204,98.533871,MEDAN,primary
STB276,3.787156,98.546995,MEDAN,primary
STB303,3.696552,98.514577,MEDAN,primary
COA066,3.384115,98.90657,MEDAN,primary
LBP002,3.369183,98.662701,MEDAN,primary
LBP005,3.545161,98.872826,MEDAN,primary
LBP017,3.548333,98.858888,MEDAN,primary
LBP020,3.127222,98.686111,MEDAN,primary
LBP022,3.389226,98.777858,MEDAN,primary
LBP023,3.594467,98.88641,MEDAN,primary
LBP028,3.42578,98.827478,MEDAN,primary
LBP029,3.351169,98.787018,MEDAN,primary
LBP030,3.561127,98.87877,MEDAN,primary
LBP031,3.390612,98.638847,MEDAN,primary
LBP039,3.405005,98.678854,MEDAN,primary
LBP043,3.436005,98.853001,MEDAN,primary
LBP045,3.510322,98.687997,MEDAN,primary
LBP046,3.491805,98.847103,MEDAN,primary
LBP055,3.339854,98.823655,MEDAN,primary
LBP057,3.495945,98.660311,MEDAN,primary
LBP058,3.555315,98.882772,MEDAN,primary
LBP059,3.492313,98.714402,MEDAN,primary
LBP061,3.565803,98.91802,MEDAN,primary
LBP063,3.437107,98.876224,MEDAN,primary
LBP066,3.489182,98.917759,MEDAN,primary
LBP077,3.725998,98.613785,MEDAN,primary
LBP087,3.708631,98.597754,MEDAN,primary
LBP096,3.560935,98.863126,MEDAN,primary
LBP102,3.492322,98.840979,MEDAN,primary
LBP104,3.571081,98.872584,MEDAN,primary
LBP107,3.467777,98.896388,MEDAN,primary
LBP110,3.660584,98.807214,MEDAN,primary
LBP112,3.204166,98.719444,MEDAN,primary
LBP115,3.314722,98.709166,MEDAN,primary
LBP116,3.43603,98.544635,MEDAN,primary
LBP118,3.554534,98.876717,MEDAN,primary
LBP119,3.487442,98.597247,MEDAN,primary
LBP121,3.384819,98.530444,MEDAN,primary
LBP124,3.308611,98.6525,MEDAN,primary
LBP125,3.356091,98.878482,MEDAN,primary
LBP126,3.676527,98.853554,MEDAN,primary
LBP130,3.426342,98.510034,MEDAN,primary
LBP132,3.543994,98.882965,MEDAN,primary
LBP138,3.612565,98.810477,MEDAN,primary
LBP141,3.559286,98.871398,MEDAN,primary
LBP142,3.474752,98.523242,MEDAN,primary
LBP143,3.404185,98.83071,MEDAN,primary
LBP151,3.422105,98.645817,MEDAN,primary
LBP154,3.484991,98.640987,MEDAN,primary
LBP158,3.303366,98.75119,MEDAN,primary
LBP160,3.612244,98.796287,MEDAN,primary
LBP164,3.326832,98.762785,MEDAN,primary
LBP173,3.475928,98.853222,MEDAN,primary
LBP188,3.623888,98.908611,MEDAN,primary
LBP192,3.668782,98.593381,MEDAN,primary
LBP195,3.481388,98.561666,MEDAN,primary
LBP196,3.463927,98.594625,MEDAN,primary
LBP197,3.57457,98.867803,MEDAN,primary
LBP204,3.532646,98.595191,MEDAN,primary
LBP207,3.620134,98.889739,MEDAN,primary
LBP209,3.343431,98.528286,MEDAN,primary
LBP211,3.541518,98.591691,MEDAN,primary
LBP219,3.61109,98.803498,MEDAN,primary
LBP220,3.495262,98.68204,MEDAN,primary
LBP221,3.529025,98.888205,MEDAN,primary
LBP222,3.606071,98.792756,MEDAN,primary
LBP223,3.633388889,98.87947222,MEDAN,primary
LBP224,3.627833333,98.86677778,MEDAN,primary
LBP225,3.636055556,98.87694444,MEDAN,primary
LBP228,3.659544,98.928327,MEDAN,primary
LBP229,3.406944,98.708333,MEDAN,primary
LBP235,3.441703,98.687225,MEDAN,primary
LBP239,3.612278,98.855222,MEDAN,primary
LBP243,3.637347,98.850803,MEDAN,primary
LBP244,3.4525,98.604444,MEDAN,primary
LBP245,3.50537,98.718094,MEDAN,primary
LBP247,3.50183,98.679375,MEDAN,primary
LBP250,3.556974,98.860972,MEDAN,primary
LBP252,3.491252,98.902263,MEDAN,primary
LBP254,3.434481,98.861139,MEDAN,primary
LBP259,3.582344,98.864913,MEDAN,primary
LBP266,3.558131,98.87448,MEDAN,primary
LBP274,3.546772,98.866624,MEDAN,primary
LBP284,3.461661,98.638343,MEDAN,primary
LBP286,3.666703,98.8858,MEDAN,primary
LBP288,3.627325,98.844244,MEDAN,primary
LBP289,3.601944,98.866111,MEDAN,primary
LBP290,3.648345,98.916441,MEDAN,primary
LBP292,3.617933,98.880499,MEDAN,primary
LBP293,3.568559,98.882901,MEDAN,primary
LBP294,3.494845,98.696865,MEDAN,primary
LBP297,3.55791,98.890339,MEDAN,primary
LBP299,3.427476,98.708091,MEDAN,primary
LBP311,3.51479,98.68525,MEDAN,primary
LBP312,3.505156,98.682996,MEDAN,primary
LBP313,3.48721,98.67966,MEDAN,primary
LBP326,3.622523,98.81809,MEDAN,primary
LBP330,3.491845,98.618487,MEDAN,primary
LBP331,3.490449,98.684686,MEDAN,primary
LBP333,3.513985,98.672101,MEDAN,primary
LBP342,3.431944,98.742222,MEDAN,primary
LBP344,3.470746,98.757789,MEDAN,primary
LBP349,3.60727,98.888259,MEDAN,primary
LBP351,3.548362,98.913904,MEDAN,primary
LBP352,3.592397,98.808642,MEDAN,primary
LBP353,3.472989,98.685696,MEDAN,primary
LBP356,3.600196,98.806931,MEDAN,primary
LBP361,3.509074,98.671213,MEDAN,primary
LBP370,3.723387,98.577196,MEDAN,primary
LBP372,3.517049,98.550329,MEDAN,primary
LBP375,3.547559,98.536706,MEDAN,primary
LBP376,3.702005,98.568511,MEDAN,primary
LBP380,3.443415,98.651658,MEDAN,primary
LBP383,3.48863,98.682042,MEDAN,primary
LBP384,3.471666,98.595277,MEDAN,primary
LBP387,3.44459,98.71047,MEDAN,primary
LBP388,3.516245,98.741012,MEDAN,primary
LBP389,3.518133,98.565761,MEDAN,primary
LBP390,3.521875,98.589174,MEDAN,primary
LBP394,3.4625,98.686944,MEDAN,primary
LBP408,3.487385,98.660714,MEDAN,primary
LBP423,3.588827,98.878277,MEDAN,primary
LBP424,3.59474,98.858383,MEDAN,primary
LBP426,3.393333,98.737978,MEDAN,primary
LBP428,3.384611,98.673997,MEDAN,primary
LBP429,3.592822,98.868417,MEDAN,primary
LBP432,3.469788,98.713637,MEDAN,primary
LBP433,3.60789,98.908508,MEDAN,primary
LBP440,3.520507,98.579861,MEDAN,primary
LBP446,3.271864,98.683908,MEDAN,primary
LBP447,3.300833,98.6425,MEDAN,primary
LBP450,3.558235,98.867765,MEDAN,primary
LBP454,3.49471,98.668483,MEDAN,primary
LBP455,3.601707,98.878524,MEDAN,primary
LBP459,3.473107,98.663179,MEDAN,primary
LBP463,3.41043,98.60205,MEDAN,primary
LBP468,3.438462,98.602112,MEDAN,primary
LBP471,3.508345,98.682849,MEDAN,primary
LBP472,3.57774,98.85981,MEDAN,primary
LBP473,3.565234,98.865801,MEDAN,primary
LBP474,3.566846,98.877907,MEDAN,primary
LBP478,3.570879,98.862861,MEDAN,primary
LBP481,3.498611,98.681388,MEDAN,primary
LBP482,3.619031,98.804214,MEDAN,primary
LBP483,3.358645,98.765861,MEDAN,primary
LBP489,3.42123,98.684536,MEDAN,primary
LBP490,3.567347,98.89294,MEDAN,primary
LBP493,3.73434,98.540055,MEDAN,primary
LBP496,3.6025,98.889722,MEDAN,primary
LBP500,3.495833,98.711111,MEDAN,primary
LBP515,3.200557,98.694417,MEDAN,primary
LBP517,3.480024,98.595952,MEDAN,primary
LBP521,3.532279,98.526613,MEDAN,primary
LBP522,3.593796,98.907398,MEDAN,primary
LBP532,3.673095,98.616613,MEDAN,primary
LBP544,3.510677,98.557171,MEDAN,primary
LBP545,3.503611,98.5525,MEDAN,primary
LBP546,3.481388,98.678611,MEDAN,primary
LBP547,3.496648,98.573402,MEDAN,primary
LBP548,3.563644,98.902686,MEDAN,primary
LBP549,3.507773,98.714356,MEDAN,primary
LBP550,3.500729,98.713807,MEDAN,primary
LBP551,3.395445,98.51064,MEDAN,primary
LBP553,3.428647,98.902292,MEDAN,primary
LBP559,3.459367,98.523131,MEDAN,primary
LBP560,3.556064,98.537914,MEDAN,primary
LBP561,3.55302,98.868766,MEDAN,primary
LBP563,3.510215,98.696824,MEDAN,primary
LBP564,3.449825,98.688543,MEDAN,primary
LBP565,3.524512,98.548538,MEDAN,primary
LBP570,3.500821,98.582873,MEDAN,primary
LBP571,3.299591,98.590248,MEDAN,primary
LBP575,3.635033,98.93253,MEDAN,primary
LBP576,3.456489,98.654363,MEDAN,primary
LBP578,3.562504,98.882309,MEDAN,primary
LBP580,3.433823,98.644299,MEDAN,primary
LBP581,3.562722,98.874275,MEDAN,primary
LBP582,3.433999,98.896712,MEDAN,primary
LBP584,3.674221,98.596268,MEDAN,primary
LBP586,3.507875,98.690852,MEDAN,primary
LBP588,3.612168,98.815632,MEDAN,primary
LBP589,3.641666,98.816666,MEDAN,primary
LBP592,3.328319,98.812857,MEDAN,primary
LBP593,3.488634,98.865222,MEDAN,primary
LBP594,3.471216,98.913989,MEDAN,primary
LBP598,3.424436,98.84469,MEDAN,primary
LBP599,3.686319,98.843357,MEDAN,primary
LBP606,3.680833,98.594444,MEDAN,primary
LBP608,3.694291,98.59563,MEDAN,primary
LBP610,3.613542,98.897805,MEDAN,primary
LBP612,3.665767,98.904597,MEDAN,primary
LBP613,3.574358,98.885546,MEDAN,primary
LBP615,3.45,98.878333,MEDAN,primary
LBP616,3.715023,98.606451,MEDAN,primary
LBP618,3.728062,98.594245,MEDAN,primary
LBP621,3.647425,98.863758,MEDAN,primary
LBP623,3.44096,98.890533,MEDAN,primary
LBP625,3.572144,98.902569,MEDAN,primary
LBP626,3.555715,98.869357,MEDAN,primary
LBP628,3.480888,98.887958,MEDAN,primary
LBP629,3.480018,98.702089,MEDAN,primary
LBP630,3.563628,98.879607,MEDAN,primary
LBP631,3.463047,98.886698,MEDAN,primary
LBP632,3.478348,98.60889,MEDAN,primary
LBP633,3.519841,98.892675,MEDAN,primary
LBP635,3.676372,98.871166,MEDAN,primary
LBP638,3.420638,98.898926,MEDAN,primary
LBP642,3.433499,98.913978,MEDAN,primary
LBP643,3.447036,98.853266,MEDAN,primary
LBP644,3.431343,98.603557,MEDAN,primary
LBP647,3.385542,98.921032,MEDAN,primary
LBP650,3.7064,98.611394,MEDAN,primary
LBP651,3.702614,98.576314,MEDAN,primary
LBP655,3.659333,98.921071,MEDAN,primary
LBP656,3.49175,98.68296,MEDAN,primary
LBP661,3.496696,98.904865,MEDAN,primary
